# OpenNGC selected deep-sky subset (Messier, named, bright, or large objects)
# display_name catalog_id ra_hours dec_degrees magnitude type constellation major_axis_arcmin minor_axis_arcmin position_angle_deg redshift messier
NGC 6717	NGC 6717	18.918344	-22.701611	10.35	GCl	Sgr	3.9			0.000108
Ring Nebula	M 57 · NGC 6720	18.893058	33.028583	8.8	PN	Lyr	1.27			-0.000064	M 57
NGC 6727	NGC 6727	19.028408	-36.87625	12	RfN	CrA	80	80
NGC 6729	NGC 6729	19.032056	-36.957639	12	Neb	CrA	25	20
NGC 6738	NGC 6738	19.022656	11.615611	8.3	*Ass	Aql	5.4			-0.000116
Phantom Streak Nebula	NGC 6741	19.043611	-0.449389	11.5	PN	Aql	0.13			0.000143
NGC 6743	NGC 6743	19.022408	29.277472	8.2	OCl	Lyr	6.9
NGC 6744	NGC 6744	19.162806	-63.857528	9.25	G	Pav	15.67	9.75	15	0.0028
NGC 6752	NGC 6752	19.18105	-59.981861	6.28	GCl	Pav	13.2			-0.000088
NGC 6755	NGC 6755	19.130292	4.266417	7.5	OCl	Aql	6			0.00009
NGC 6756	NGC 6756	19.145158	4.705778	10.6	OCl	Aql	3.6
NGC 6760	NGC 6760	19.186683	1.030472	9.78	GCl	Aql	5.4			-0.000001
NGC 6774	NGC 6774	19.271194	-16.260694	12	OCl	Sgr	30			0.000139
M 56	M 56 · NGC 6779	19.276531	30.1845	8.4	GCl	Lyr	5.8			-0.000457	M 56
NGC 6790	NGC 6790	19.382472	1.513333	10.5	PN	Aql	0.12			0.000139
NGC 6791	NGC 6791	19.348117	37.771889	9.5	OCl	Lyr	6.3			-0.000158
NGC 6802	NGC 6802	19.509733	20.260972	8.8	OCl	Vul	4.5			0.000045
M 55	M 55 · NGC 6809	19.6665	-30.962083	6.49	GCl	Sgr	12			0.000582	M 55
NGC 6811	NGC 6811	19.621642	46.388833	6.8	OCl	Cyg	7.2			0.000024
Little Gem Nebula	NGC 6818	19.732703	-14.153167	9.3	PN	Sgr	0.77			-0.000046
Foxhead Cluster	NGC 6819	19.688358	40.18675	7.3	OCl	Cyg	6.9			0.000009
Barnard's Galaxy	NGC 6822	19.749372	-14.803444	10.05	G	Sgr	17.38	16.75	27	-0.00019
NGC 6823	NGC 6823	19.719414	23.299944	7.1	Cl+N	Vul	6			0.000057
Blinking Planetary	NGC 6826	19.746697	50.525028	9.44	PN	Cyg	0.42			-0.000021
NGC 6830	NGC 6830	19.849883	23.100139	7.9	OCl	Vul	4.2			-0.000103
NGC 6834	NGC 6834	19.870156	29.408167	7.8	OCl	Cyg	4.5			-0.000023
M 71	M 71 · NGC 6838	19.896142	18.778389	6.1	GCl	Sge	6.9			-0.000074	M 71
Dumbbell Nebula	M 27 · NGC 6853	19.993439	22.721028	7.4	PN	Vul	6.7			-0.00014	M 27
M 75	M 75 · NGC 6864	20.101344	-21.922222	8.26	GCl	Sgr	3.6			-0.000631	M 75
NGC 6866	NGC 6866	20.065328	44.159111	7.6	OCl	Cyg	5.1			0.000042
NGC 6868	NGC 6868	20.165019	-48.379556	10.59	G	Tel	3.58	3.13	81	0.009427
NGC 6871	NGC 6871	20.099844	35.77725	5.2	OCl	Cyg	9.3			-0.000035
NGC 6876	NGC 6876	20.305319	-70.858806	10.83	G	Pav	3.46	3	110	0.012878
NGC 6883	NGC 6883	20.188819	35.832194	8	OCl	Cyg	4.5			-0.000035
NGC 6884	NGC 6884	20.17325	46.460833	10.9	PN	Cyg	0.1			-0.000119
Crescent Nebula	NGC 6888	20.201819	38.354944	7.44	HII	Cyg	20	10
NGC 6891	NGC 6891	20.252456	12.704361	10.5	PN	Del	0.25			0.00014
Blue Flash Nebula	NGC 6905	20.373053	20.104528	11.1	PN	Del	0.67			-0.000014
NGC 6910	NGC 6910	20.386681	40.778611	7.4	OCl	Cyg	6.3			-0.000109
M 29	M 29 · NGC 6913	20.399381	38.507667	6.6	OCl	Cyg	3.6			-0.000056	M 29
NGC 6934	NGC 6934	20.569858	7.404111	9.75	GCl	Del	5.4			-0.001354
NGC 6939	NGC 6939	20.525036	60.662083	7.8	OCl	Cep	12			-0.000063
NGC 6940	NGC 6940	20.574081	28.282722	6.3	OCl	Vul	10.8			0.000026
Fireworks Galaxy	NGC 6946	20.5812	60.153917	9.05	G	Cyg	11.4	10.84	52	0.00015
Veil Nebula	NGC 6960	20.766161	30.595139	7	SNR	Cyg	210	160
M 72	M 72 · NGC 6981	20.891086	-12.537056	8.96	GCl	Aqr	4.5			-0.001105	M 72
NGC 6991	NGC 6991	20.914444	47.461667	12	OCl	Cyg	23			-0.000042
Eastern Veil	NGC 6992	20.938631	31.74275	7	SNR	Cyg	60	8
Eastern Veil	NGC 6995	20.952989	31.235167	7	SNR	Cyg	12	12
NGC 6997	NGC 6997	20.944292	44.6315	10	Cl+N	Cyg	6.9			-0.000065
North America Nebula	NGC 7000	20.988094	44.528778	4	HII	Cyg	120	30
NGC 7006	NGC 7006	21.024792	16.187528	10.46	GCl	Del	4.2			-0.001278
NGC 7008	NGC 7008	21.009111	54.543194	10.7	PN	Cyg	1.43			-0.000243
Saturn Nebula	NGC 7009	21.069664	-11.36325	8	PN	Aqr	0.7	0.52	70	-0.000155
Iris Nebula	NGC 7023	21.026561	68.169556	7.2	Neb	Cep	10	8
NGC 7026	NGC 7026	21.105133	47.852194	10.9	PN	Cyg	0.33			-0.000134
NGC 7027	NGC 7027	21.117092	42.236528	8.5	PN	Cyg	0.23			0.00003
NGC 7031	NGC 7031	21.120153	50.875556	9.1	OCl	Cyg	3.9			0.000001
NGC 7039	NGC 7039	21.179944	45.621806	7.6	OCl	Cyg	7.8			-0.000039
NGC 7049	NGC 7049	21.31675	-48.562167	10.55	G	Ind	3.94	2.69	64	0.007315
NGC 7062	NGC 7062	21.390967	46.378528	8.3	OCl	Cyg	3.6			-0.000074
NGC 7063	NGC 7063	21.406028	36.4875	7	OCl	Cyg	6.3			0.000015
NGC 7067	NGC 7067	21.406422	48.00925	9.7	OCl	Cyg	2.4			-0.000216
M 15	M 15 · NGC 7078	21.49955	12.166833	6.3	GCl	Peg	11.1			-0.000356	M 15
NGC 7082	NGC 7082	21.488261	47.126278	7.2	OCl	Cyg	9			-0.000037
NGC 7086	NGC 7086	21.507653	51.600528	8.4	OCl	Cyg	4.8			-0.000067
M 2	M 2 · NGC 7089	21.557503	-0.823306	6.25	GCl	Aqr	8.4			-0.000012	M 2
NGC 7090	NGC 7090	21.608017	-54.557333	10.87	G	Ind	8.15	1.63	128	0.002839
M 39	M 39 · NGC 7092	21.530089	48.438167	4.6	OCl	Cyg	19.5			-0.000018	M 39
M 30	M 30 · NGC 7099	21.672783	-23.179083	7.1	GCl	Cap	9			-0.000618	M 30
NGC 7128	NGC 7128	21.732725	53.715139	9.7	OCl	Cyg	3			-0.00016
NGC 7142	NGC 7142	21.752642	65.774444	9.3	OCl	Cep	9.6			-0.000166
NGC 7144	NGC 7144	21.878453	-48.25375	11	G	Gru	3.41	3.2	10	0.006511
NGC 7160	NGC 7160	21.894519	62.603306	6.1	OCl	Cep	4.2			-0.000068
NGC 7184	NGC 7184	22.044394	-20.812833	11	G	Aqr	5.98	1.26	61	0.008733
NGC 7205	NGC 7205	22.142858	-57.442583	10.97	G	Tuc	3.7	1.71	63	0.00564
NGC 7209	NGC 7209	22.085511	46.483528	7.7	OCl	Lac	6			-0.000032
NGC 7213	NGC 7213	22.154531	-47.166611	11.15	G	Gru	4.84	3.89	121	0.005869
NGC 7217	NGC 7217	22.131219	31.359333	10.47	G	Peg	4.52	3.84	90	0.003166
NGC 7226	NGC 7226	22.174136	55.398583	9.6	OCl	Cep	3			-0.000253
NGC 7234	NGC 7234	22.20695	57.271333	7.7	OCl	Cep	2.4
NGC 7243	NGC 7243	22.252383	49.8975	6.4	OCl	Lac	15			-0.000042
NGC 7245	NGC 7245	22.253197	54.342556	9.2	OCl	Lac	3.9			-0.000245
NGC 7261	NGC 7261	22.335108	58.051833	8.4	OCl	Cep	6.9			-0.000238
Helix Nebula	NGC 7293	22.494047	-20.837333	7.3	PN	Aqr	16.33			-0.00005
NGC 7295	NGC 7295	22.467456	52.289083	9.7	OCl	Lac	2.7
NGC 7331	NGC 7331	22.617781	34.415528	9.41	G	Peg	9.27	3.76	170	0.002732
NGC 7380	NGC 7380	22.789169	58.132417	7.2	Cl+N	Cep	25	20		-0.000114
NGC 7424	NGC 7424	22.955103	-41.070583	10.18	G	Gru	5.01	2.69	125	0.003133
NGC 7457	NGC 7457	23.016647	30.144944	10.98	G	Peg	3.95	2.25	128	0.002685
NGC 7492	NGC 7492	23.140744	-15.611472	10.48	GCl	Aqr	3			-0.000589
NGC 7507	NGC 7507	23.202108	-28.539611	10.04	G	Scl	3.33	3.2	90	0.00526
NGC 7510	NGC 7510	23.184383	60.570889	7.9	OCl	Cep	3.9			0.000213
NGC 7606	NGC 7606	23.317994	-8.485083	11	G	Aqr	5.26	4.47	145	0.007482
Bubble Nebula	NGC 7635	23.346	61.212361	11	HII	Cas	15	8
M 52	M 52 · NGC 7654	23.413444	61.593167	6.9	OCl	Cas	9.9			-0.000133	M 52
Copeland's Blue Snowball	NGC 7662	23.431639	42.534944	8.3	PN	And	0.28			-0.000041
NGC 7686	NGC 7686	23.50205	49.134111	5.6	OCl	And	3.6			0.00002
NGC 7689	NGC 7689	23.554647	-54.094472	10.84	G	Phe	3.1	1.97	141	0.006578
NGC 7727	NGC 7727	23.664922	-12.292778	10.64	G	Aqr	3.61	2.75	27	0.006131
NGC 7788	NGC 7788	23.945994	61.399917	9.4	OCl	Cas	2.4			-0.000024
NGC 7789	NGC 7789	23.956683	56.708278	6.7	OCl	Cas	14.4			-0.000182
NGC 7790	NGC 7790	23.973406	61.208306	8.5	OCl	Cas	3.6			-0.000267
NGC 7793	NGC 7793	23.963842	-32.591028	9.29	G	Scl	10.42	6.05	89	0.000757
NGC 7814	NGC 7814	0.054136	16.145417	10.6	G	Peg	4.37	1.88	135	0.003505
NGC 7822	NGC 7822	0.059819	67.161639	12	HII	Cep	20	4
Horsehead Nebula	B033	5.683056	-2.458333	12	DrkN	Ori	6	4	90
Cave Nebula	C009	22.965	62.518333	12	HII	Cep	50	30
Double Cluster	C014	2.345	57.1375	12	*Ass	Per	50	50
Hyades	C041	4.448333	15.866667	12	OCl	Tau	329			0.000133
Coalsack Nebula	C099	12.521944	-63.743333	12	DrkN	Cru
Brocchi's Cluster	Cl399	19.423333	20.183333	3.6	*Ass	Vul	70
Large Magellanic Cloud	ESO056-115	5.392917	-69.756111	0.29	G	Dor	646	550	170	0.000875
Circinus Galaxy	ESO097-013	14.219431	-65.339222	10.56	G	Cir	8.71	4.27	37	0.001449
ESO121-006	ESO121-006	6.124961	-61.807583	12.6	G	Pic	4.17	0.79	42	0.00402
Fourcade-Figueroa	ESO270-017	13.579806	-45.5475	11.72	G	Cen	11.48	1.45	111	0.002764
Sculptor Dwarf Elliptical	ESO351-030	1.002597	-33.709028	8.6	G	Scl	15.26	15.26	99	0.000372
Fornax Dwarf Spheroidal	ESO356-004	2.666481	-34.449194	7.4	G	For	12.88	10.47	48	0.000184
ESO383-087	ESO383-087	13.821528	-36.063444	10.91	G	Cen	4.27	3.31	86	0.00111
H05	H05	12.454444	-60.778333	7.1	OCl	Cru	6			-0.000048
H20	H20	19.885	18.333333	7.7	OCl	Sge	5.1			0.000021
H21	H21	23.903667	61.74	9	OCl	Cas	1.8
Seyfert's Sextet	HCG079	15.986639	20.758611	12	GGroup	Se1	2.8			0.0143
Stephan's Quintet	HCG092	22.599722	33.958333	12	GGroup	Peg	4.4			0.0215
Pleiades	M 45 · Mel022	3.791278	24.105278	1.2	OCl	Tau	150	150	90	0.000022	M 45
Mel071	Mel071	7.626	-12.055	7.1	OCl	Pup	14.4			0.000167
Mel072	Mel072	7.477444	-10.7	10.1	OCl	Mon	7.5			0.000239
Mel101	Mel101	10.703333	-65.1	8	OCl	Car	8.4			0.000068
Mel105	Mel105	11.328333	-63.483333	8.5	OCl	Car	5.4			0.000003
Coma Star Cluster	Mel111	12.418333	26.1	12	OCl	Com	253.5			-0.000002
MWSC3171	MWSC3171	19.754	-8.007222	7.54	GCl	Aql	5.4			-0.000226
Wolf-Lundmark-Melotte	PGC000143	0.032822	-15.460917	10.76	G	Cet	10.47	3.55	5	-0.000434
Sextans A	PGC029653	10.183556	-4.692778	11.77	G	Sex	5.25	4.47	180	0.001081
Sextans Dwarf Spheroidal	PGC088608	10.217472	-1.614722	10.4	G	Sex	30.2	12.02	56	0.000748
UGC04305	UGC04305	8.31805	70.720028	10.75	G	UMa	7.94	5.62	15	0.000524
Sextans B	UGC05373	10.000028	5.332222	11.51	G	Sex	4.9	3.09	101	0.001015
Leo I	UGC05470	10.141139	12.306389	10.36	G	Leo	11.75	8.51	81	0.000943
